"Note: The Microsoft product information contained in this document at the time of its publication is a representative example of products offered through various Visual Studio Subscription levels. To confirm specific product availability, visit https://my.visualstudio.com/downloads/. The below product offerings contained in this document are accurate at the time of publication. Microsoft reserves the right to change these product offerings at any time.
"Windows 10, version 2004 or 20H2 Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 10, version 2004 Software Development Kit (updated Dec 2020)","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 10, version 2004 Windows Driver Kit (updated Dec 2020)","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 3.1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 3.11","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 3.11 for Workgroups","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 3.2","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Checked Build","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Checked Build with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Debugging Symbols","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 7 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise K","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise K with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise KN","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise KN with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise N with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Enterprise with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Home Basic","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Basic with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium K","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium K with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium KN","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium KN with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium N with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Home Premium with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 7 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional (VL)","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","ü",""
"Windows 7 Professional K","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional K with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional KN","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional KN with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional N with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Professional with Service Pack 1 (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 7 SDK","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 7 Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 7 Starter","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Starter K","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Starter KN","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Starter N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate K","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate K with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate KN","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate KN with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate N with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 Ultimate with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 WAIK","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows 7 WDK","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Enterprise Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Enterprise N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Enterprise N Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Language Interface Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8 Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8 N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 N Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8 Pro (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8 Pro N (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8 Symbols","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8 Symbols Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise N Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise N with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Enterprise with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Language Interface Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1 Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1 Language Pack with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1 N","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 N Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 N with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows 8.1 Pro (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8.1 Pro N (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8.1 Pro N with Update (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8.1 Pro with Update (VL)","ü","ü","","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","",""
"Windows 8.1 Symbols","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1 Symbols Debug/Checked","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows 8.1 with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Advanced Server Limited","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Azure - 2.3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows Azure Tools for Visual Studio 2012 - 2.3","ü","ü","ü","ü","ü","","","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Windows CE .NET Platform Builder 4.1","ü","ü","ü","","ü","ü","ü","ü","","ü","","","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows CE .NET Platform Builder 4.2","ü","ü","ü","","ü","ü","ü","ü","","ü","","","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows CE DirectX Kit","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows DNA XML SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Embedded 8 Industry Pro","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8 Industry Pro Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Windows Embedded 8 Standard Image Builder Wizard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8 Standard Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Windows Embedded 8 Standard Toolkit","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8 Standard Toolkit Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8.1 Industry Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8.1 Industry Enterprise with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8.1 Industry Pro","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8.1 Industry Pro ELM Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded 8.1 Industry Pro with Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded CE 5.0","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded CE 6.0","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded CE 6.0 R2","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded CE 6.0 R3","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 2013","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 2013 - February 2017","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 2013 Cumulative Update October 2018","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 2013 Update 11","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 2013 Update 5","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 7","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 7 - June 2017","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 7 - March 2018","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Compact 7 - September 2017","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Developer Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded Device Manager 2011","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded NavReady","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded POSReady 2009","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded POSReady 7","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded POSReady 7 Language Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded Standard 2009","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","","","ü",""
"Windows Embedded Standard 7 Runtime","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Standard 7 Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Embedded Standard 7 Toolkit","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü",""
"Windows Essential Business Server 2008 Management Server","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Essential Business Server 2008 Messaging Server","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Essential Business Server 2008 Prerequisite Planning Tools","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Essential Business Server 2008 Security Server","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Essential Business Server 2008 SQL Server 2008 Standard","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Essential Business Server 2008 Windows Server 2008 Standard Technologies","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Windows Hardware Compatibility SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Home Server 2011","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Home Server Connector Disc","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Home Server Installation Disc","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Home Server Restore Disc","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Installer","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Internet Explorer 7","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Internet Explorer 7 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Internet Explorer 8","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Media","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Media SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Mobile 2002 SDK","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Mobile 2003","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Mobile 5.0 SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Mobile 6.0 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Mobile 6.0 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows MultiPoint Server 2011 Premium","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows MultiPoint Server 2011 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows MultiPoint Server 2012 Premium","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows MultiPoint Server 2012 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows NT 3.51 DDK","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Phone SDK 7.1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Windows Phone SDK 7.1.1 Update","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Windows Phone SDK 8.0","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Windows Phone SDK Update for Windows Phone 7.8","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Windows Point of Service SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Real-Time Communications SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Rights Management Services","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Rights Management Services SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Windows Server 2003","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Server 2003 Datacenter","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","","","","ü",""
"Windows Server 2003 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Server 2003 Enterprise (VL)","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","","ü","","","","","ü",""
"Windows Server 2003 MUI","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Windows Server 2003 R2 Datacenter","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","","","","ü",""
